Time,Input,Action,Reward,Weights
3.12,-1.216413,0.4327945,7.5,0.7,1,0.231255,1,-0.2,0.9538324,-0.368015,0.1983602,-0.7150271,-0.3489481,0.7289803,-0.2608712,-0.2602309,0.9504977,0.4634005,-0.1982401,0.5035039,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.15,-1.220205,0.4286592,7.5,0.7,1,0.1988851,0,-0.2,0.9699778,-0.3736869,0.0991227,-0.7242892,-0.3621798,0.7263487,-0.2608712,-0.2602309,0.9504977,0.4634005,-0.1982401,0.5035039,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.16,-1.230427,0.4286592,7.5,0.7,1,0.1950786,1,-0.2,0.9699778,-0.3736869,0.0991227,-0.7242892,-0.3621798,0.7263487,-0.2607946,-0.2602576,0.9500309,0.4633569,-0.1983024,0.5034918,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.16,-1.231629,0.425662,7.5,0.7,1,0.1909008,1,-0.2,0.9699778,-0.3736869,0.0991227,-0.7242892,-0.3621798,0.7263487,-0.2607175,-0.2602842,0.9495618,0.4633131,-0.1983649,0.5034798,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.17,-1.232948,0.425662,7.5,0.7,1,0.1846659,0,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2607175,-0.2602842,0.9495618,0.4633131,-0.1983649,0.5034798,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.17,-1.234917,0.425662,7.5,0.7,1,0.1780978,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2606396,-0.2603111,0.9490883,0.4632689,-0.1984281,0.5034686,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.18,-1.236991,0.425662,7.5,0.7,1,0.1723702,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.260561,-0.2603381,0.9486119,0.4632245,-0.1984916,0.5034576,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.19,-1.2388,0.4219476,7.5,0.7,1,0.1659609,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2604819,-0.260365,0.9481329,0.4631798,-0.1985555,0.503447,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.19,-1.240824,0.4219476,7.5,0.7,1,0.1593182,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2604021,-0.2603922,0.9476507,0.4631348,-0.1986198,0.5034367,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.20,-1.242922,0.4219476,7.5,0.7,1,0.1537018,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2603217,-0.2604195,0.9471655,0.4630895,-0.1986845,0.5034268,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.20,-1.244695,0.4174693,7.5,0.7,1,0.1474627,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2602408,-0.2604466,0.9466777,0.463044,-0.1987495,0.5034172,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.21,-1.246666,0.4174693,7.5,0.7,1,0.1413647,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2601592,-0.2604739,0.9461868,0.4629982,-0.1988149,0.503408,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.22,-1.248591,0.4174693,7.5,0.7,1,0.1351897,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2600769,-0.2605014,0.9456927,0.462952,-0.1988808,0.5033991,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.22,-1.250541,0.4121814,7.5,0.7,1,0.1281497,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2599941,-0.2605287,0.9451958,0.4629057,-0.1989471,0.5033906,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.23,-1.252765,0.4121814,7.5,0.7,1,0.1228715,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2599106,-0.2605562,0.9446959,0.462859,-0.1990137,0.5033824,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.23,-1.254431,0.4121814,7.5,0.7,1,0.1164925,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2598264,-0.2605839,0.9441926,0.462812,-0.1990808,0.5033746,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.24,-1.256446,0.4060388,7.5,0.7,1,0.1105535,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2597417,-0.2606113,0.943687,0.4627648,-0.1991483,0.5033672,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.25,-1.258321,0.4060388,7.5,0.7,1,0.1043854,1,-0.2,0.9781864,-0.3765208,0.04919,-0.7289496,-0.3688375,0.7251192,-0.2596563,-0.2606388,0.9431779,0.4627173,-0.1992161,0.5033601,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.25,-1.260269,0.4060388,7.5,0.7,1,0.09819195,0,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2596563,-0.2606388,0.9431779,0.4627173,-0.1992161,0.5033601,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.26,-1.262225,0.4060388,7.5,0.7,1,0.09178385,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2595698,-0.2606666,0.9426641,0.4626694,-0.1992846,0.5033538,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.27,-1.264248,0.3989773,7.5,0.7,1,0.08565395,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2594828,-0.2606941,0.9421478,0.4626212,-0.1993535,0.5033479,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.27,-1.266184,0.3989773,7.5,0.7,1,0.07960045,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.259395,-0.2607218,0.941628,0.4625727,-0.1994228,0.5033423,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.28,-1.268096,0.3989773,7.5,0.7,1,0.07335275,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2593066,-0.2607496,0.9411048,0.4625238,-0.1994926,0.5033372,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.28,-1.270069,0.3909645,7.5,0.7,1,0.06689256,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2592175,-0.260777,0.940579,0.4624747,-0.1995627,0.5033325,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.29,-1.272109,0.3909645,7.5,0.7,1,0.06098556,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2591277,-0.2608046,0.9400497,0.4624253,-0.1996332,0.5033282,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.30,-1.273974,0.3909645,7.5,0.7,1,0.05476456,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2590372,-0.2608324,0.9395168,0.4623756,-0.1997043,0.5033243,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.30,-1.275939,0.382019,7.5,0.7,1,0.04860186,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2589462,-0.2608597,0.9389815,0.4623256,-0.1997757,0.5033209,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.31,-1.277885,0.382019,7.5,0.7,1,0.04252546,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2588543,-0.2608871,0.9384426,0.4622753,-0.1998475,0.5033178,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.31,-1.279804,0.382019,7.5,0.7,1,0.03631596,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2587617,-0.2609147,0.9379,0.4622247,-0.1999199,0.5033152,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.32,-1.281765,0.3721592,7.5,0.7,1,0.02994876,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2586686,-0.2609418,0.9373549,0.4621738,-0.1999925,0.503313,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.34,-1.283775,0.3721592,7.5,0.7,1,0.01121696,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.258574,-0.2609692,0.9368026,0.4621223,-0.2000662,0.5033122,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.35,-1.289691,0.3614028,7.5,0.7,1,0.005654859,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2584788,-0.2609959,0.9362487,0.4620706,-0.20014,0.5033118,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.35,-1.291447,0.3614028,7.5,0.7,1,-0.0008976413,1,0.5,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2584388,-0.2610071,0.9360164,0.4620489,-0.200171,0.5033118,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.71,-1.291447,0.1061407,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2583843,-0.2610116,0.9357002,0.4620194,-0.2002132,0.5032696,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.72,-1.293443,0.1061407,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2583297,-0.2610161,0.9353834,0.4619898,-0.2002554,0.5032274,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.72,-1.295381,0.09496044,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.258275,-0.2610201,0.9350668,0.4619603,-0.2002976,0.5031852,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.73,-1.297337,0.09496044,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2582202,-0.2610241,0.9347496,0.4619307,-0.2003399,0.5031428,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.75,-1.299384,0.08456387,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2581652,-0.2610277,0.9344326,0.4619011,-0.2003822,0.5031006,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.75,-1.305237,0.08456387,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.25811,-0.2610312,0.9341153,0.4618715,-0.2004245,0.5030583,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.76,-1.307207,0.08456387,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2580546,-0.2610348,0.9337973,0.4618418,-0.2004669,0.5030159,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.77,-1.30911,0.0750363,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2579991,-0.261038,0.9334794,0.4618121,-0.2005093,0.5029735,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.77,-1.310965,0.0750363,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2579434,-0.2610412,0.933161,0.4617824,-0.2005517,0.5029311,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.78,-1.312966,0.0750363,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2578875,-0.2610444,0.9328418,0.4617526,-0.2005943,0.5028885,-0.347742,0.709013,-0.04893959,-0.3214091,-0.07314384,-0.4304878
3.78,-1.314908,0.06642072,7.5,0.7,1,1,2,-0.1,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2578875,-0.2610444,0.9328418,0.4617526,-0.2005943,0.5028885,-0.3339796,0.7083178,-0.1274375,-0.3287356,-0.08361022,-0.4409541
3.79,-1.312967,0.06642072,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2578316,-0.2610472,0.9325225,0.4617228,-0.2006369,0.5028459,-0.3339796,0.7083178,-0.1274375,-0.3287356,-0.08361022,-0.4409541
3.80,-1.314914,0.06642072,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2577755,-0.26105,0.9322025,0.461693,-0.2006795,0.5028033,-0.3339796,0.7083178,-0.1274375,-0.3287356,-0.08361022,-0.4409541
3.80,-1.316842,0.05875945,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.2577194,-0.2610525,0.9318826,0.4616631,-0.2007222,0.5027606,-0.3339796,0.7083178,-0.1274375,-0.3287356,-0.08361022,-0.4409541
3.81,-1.318741,0.05875945,7.5,0.7,1,1,1,-0.2,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.257663,-0.2610551,0.9315619,0.4616332,-0.2007649,0.5027179,-0.3339796,0.7083178,-0.1274375,-0.3287356,-0.08361022,-0.4409541
3.82,-1.320762,0.05207437,7.5,0.7,1,1,2,-0.1,0.9832938,-0.3781663,0.01879483,-0.7317865,-0.3728902,0.7247213,-0.257663,-0.2610551,0.9315619,0.4616332,-0.2007649,0.5027179,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.83,-1.316853,0.05207437,7.5,0.7,1,1,0,-0.2,0.9921711,-0.3785174,-0.03176489,-0.7365054,-0.3796315,0.71798,-0.257663,-0.2610551,0.9315619,0.4616332,-0.2007649,0.5027179,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.83,-1.318729,0.05207437,7.5,0.7,1,1,1,-0.2,0.9921711,-0.3785174,-0.03176489,-0.7365054,-0.3796315,0.71798,-0.2576066,-0.2610573,0.931241,0.4616032,-0.2008077,0.5026751,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.85,-1.320707,0.04642672,7.5,0.7,1,1,1,-0.2,0.9921711,-0.3785174,-0.03176489,-0.7365054,-0.3796315,0.71798,-0.25755,-0.2610593,0.9309199,0.4615732,-0.2008505,0.5026323,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.86,-1.324593,0.04642672,7.5,0.7,1,1,1,-0.2,0.9921711,-0.3785174,-0.03176489,-0.7365054,-0.3796315,0.71798,-0.2574932,-0.2610613,0.9305983,0.4615432,-0.2008934,0.5025894,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.87,-1.32833,0.04187507,7.5,0.7,1,1,1,-0.2,0.9921711,-0.3785174,-0.03176489,-0.7365054,-0.3796315,0.71798,-0.2574362,-0.2610631,0.9302766,0.4615132,-0.2009363,0.5025465,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.87,-1.331104,0.04187507,7.5,0.7,1,1,0,-0.2,0.9980022,-0.3787008,-0.06461979,-0.7395719,-0.3840121,0.7135994,-0.2574362,-0.2610631,0.9302766,0.4615132,-0.2009363,0.5025465,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.89,-1.333271,0.03840422,7.5,0.7,1,1,1,-0.2,0.9980022,-0.3787008,-0.06461979,-0.7395719,-0.3840121,0.7135994,-0.257379,-0.2610647,0.9299547,0.4614832,-0.2009792,0.5025036,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.89,-1.337012,0.03840422,7.5,0.7,1,1,1,-0.2,0.9980022,-0.3787008,-0.06461979,-0.7395719,-0.3840121,0.7135994,-0.2573215,-0.2610663,0.9296323,0.4614531,-0.2010222,0.5024606,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.90,-1.33883,0.03840422,7.5,0.7,1,1,1,-0.2,0.9980022,-0.3787008,-0.06461979,-0.7395719,-0.3840121,0.7135994,-0.2572639,-0.261068,0.9293092,0.4614229,-0.2010653,0.5024175,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.90,-1.34085,0.03591453,7.5,0.7,1,1,1,-0.2,0.9980022,-0.3787008,-0.06461979,-0.7395719,-0.3840121,0.7135994,-0.257206,-0.2610696,0.9289856,0.4613927,-0.2011084,0.5023744,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.91,-1.342738,0.03591453,7.5,0.7,1,1,0,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.257206,-0.2610696,0.9289856,0.4613927,-0.2011084,0.5023744,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.92,-1.344722,0.03591453,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2571479,-0.2610711,0.9286615,0.4613625,-0.2011517,0.5023311,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.93,-1.34669,0.0343263,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2570896,-0.2610726,0.9283369,0.4613321,-0.2011949,0.5022879,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.93,-1.350102,0.0343263,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2570311,-0.2610741,0.9280117,0.4613018,-0.2012383,0.5022445,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.95,-1.351146,0.0335757,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2569724,-0.2610756,0.9276858,0.4612714,-0.2012818,0.5022011,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.95,-1.356923,0.0335757,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2569133,-0.261077,0.9273595,0.4612409,-0.2013253,0.5021576,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.96,-1.358912,0.03356593,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2568541,-0.2610785,0.9270326,0.4612104,-0.2013689,0.502114,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.97,-1.360757,0.03356593,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2567946,-0.2610799,0.9267049,0.4611798,-0.2014125,0.5020703,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.97,-1.363666,0.03356593,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2567349,-0.2610814,0.9263766,0.4611492,-0.2014563,0.5020266,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.98,-1.364714,0.03356593,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2566751,-0.2610829,0.9260476,0.4611185,-0.2015002,0.5019827,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.99,-1.366718,0.03420163,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.256615,-0.2610843,0.9257177,0.4610877,-0.2015442,0.5019387,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
3.99,-1.368617,0.03420163,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2565546,-0.2610859,0.9253871,0.4610568,-0.2015883,0.5018947,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
4.00,-1.370544,0.03420163,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2564941,-0.2610874,0.9250559,0.4610259,-0.2016324,0.5018505,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
4.00,-1.372587,0.03540939,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2564333,-0.261089,0.9247237,0.4609949,-0.2016767,0.5018062,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
4.01,-1.374447,0.03540939,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2563723,-0.2610905,0.9243909,0.4609638,-0.2017211,0.5017618,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
4.02,-1.376384,0.03540939,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2563111,-0.2610921,0.9240574,0.4609327,-0.2017656,0.5017173,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
4.02,-1.378328,0.03711855,7.5,0.7,1,1,1,-0.2,1.002374,-0.3788178,-0.08904112,-0.7418512,-0.3872683,0.7103432,-0.2562497,-0.2610938,0.9237229,0.4609015,-0.2018102,0.5016727,-0.3264596,0.7080213,-0.1701401,-0.3327211,-0.0893039,-0.4466478
